"direccion","barrio","metraje","moneda","precio","operacion","tipoPropiedad","fecha"
"Lora Felix 0","Caballito",56,"dolares",95000,"venta","departamento",2015-08-20
"Adolfo Alsina 1200","Monserrat",22,"dolares",43900,"venta","departamento",2015-08-20
"Laprida 1300","Barrio Norte",37,"dolares",68000,"venta","departamento",2015-08-20
"Emilio Mitre 1100","Parque Chacabuco",88,"dolares",215000,"venta","departamento",2015-08-20
"Av Cordoba 5300","Palermo",25,"dolares",65000,"venta","departamento",2015-08-20
"Juncal 2100","Barrio Norte",36,"dolares",89000,"venta","departamento",2015-08-20
"Av. Cabildo 1200","Belgrano",26,"dolares",73000,"venta","departamento",2015-08-20
"Finochietto, Enrique Dr. 400","Barracas",31,"dolares",56000,"venta","departamento",2015-08-20
"Ayacucho 1400","Barrio Norte",37,"dolares",73000,"venta","departamento",2015-08-20
"Talcahuano 600","Tribunales",90,"dolares",220000,"venta","departamento",2015-08-20
"Ciudad De La Paz 500","Colegiales",52,"dolares",135000,"venta","departamento",2015-08-20
"Cullen 4800","Villa Urquiza",41,"dolares",84000,"venta","departamento",2015-08-20
"Sanchez De Bustamente 1000","Palermo",65,"dolares",180000,"venta","departamento",2015-08-20
"Palermo","Palermo",NA,"dolares",85000,"venta","departamento",2015-08-20
"Curapaligue, Avda. 800","Parque Chacabuco",51,"dolares",116000,"venta","departamento",2015-08-20
"Yerbal 2300","Flores",65,"dolares",117000,"venta","departamento",2015-08-20
"Santa Fe 2500","Barrio Norte",91,"dolares",265000,"venta","departamento",2015-08-20
"Rincon 200","Congreso",83,"dolares",140000,"venta","departamento",2015-08-20
"Aranguren Juan F. Dr. 0","Caballito",34,"dolares",73000,"venta","departamento",2015-08-20
"Boulevard Azucena Villaflor 400","Puerto Madero",135,"dolares",830000,"venta","departamento",2015-08-20
"Del Libertador Av. 5700","Belgrano",35,"dolares",117000,"venta","departamento",2015-08-20
"Magariños Cervantes 3000","Villa Santa Rita",45,"dolares",87000,"venta","departamento",2015-08-20
"Soldado De La Independencia 700","Belgrano",67,"dolares",148000,"venta","departamento",2015-08-20
"Garcia Teodoro 2900","Colegiales",32,"dolares",72000,"venta","departamento",2015-08-20
"Hernandez, Jose 2100","Belgrano",188,"dolares",540000,"venta","departamento",2015-08-20
"Pedernera 700","Flores",54,"dolares",118000,"venta","departamento",2015-08-20
"Av Santa Fe 1500","Barrio Norte",232,"dolares",550000,"venta","departamento",2015-08-20
"Avenida Las Heras 2900","Recoleta",32,"dolares",88000,"venta","departamento",2015-08-20
"Madero 100","Liniers",65,"dolares",80000,"venta","departamento",2015-08-20
"Rio Limay 1200","Barracas",56,"dolares",68000,"venta","departamento",2015-08-20
"Libertador Entre Manzanares     Y Paroissien","Nuñez",88,"dolares",290000,"venta","departamento",2015-08-20
"Libertador Entre Manzanares        Y Paroissien","Nuñez",88,"dolares",280000,"venta","departamento",2015-08-20
"San Luis 3300","Barrio Norte",28,"dolares",68000,"venta","departamento",2015-08-20
"Juan Agustín García 2900","Villa del Parque",110,"dolares",140000,"venta","departamento",2015-08-20
"Primera Junta 1500","Caballito",35,"dolares",70000,"venta","departamento",2015-08-20
"Federico Lacroze 3600","Chacarita",32,"dolares",69000,"venta","departamento",2015-08-20
"Callao Av. 1200","Recoleta",154,"dolares",400000,"venta","departamento",2015-08-20
"Sanchez De Bustamante 1200","Palermo",106,"dolares",230000,"venta","departamento",2015-08-20
"Av Del Libertador 7500","Nuñez",40,"dolares",135000,"venta","departamento",2015-08-20
"Goyena, Pedro, Avda. 700","Caballito",41,"dolares",149000,"venta","departamento",2015-08-20
"Lopez, Vicente 2200","Recoleta",40,"dolares",110000,"venta","departamento",2015-08-20
"Terrero 600","Caballito",47,"dolares",99000,"venta","departamento",2015-08-20
"Pringles 900","Almagro",42,"dolares",74500,"venta","departamento",2015-08-20
"Estado De Israel 4700","Villa Crespo",85,"dolares",90000,"venta","departamento",2015-08-20
"Av. Directorio 4000","Floresta",92,"dolares",98000,"venta","departamento",2015-08-20
"Avenida San Juan 2300","San Cristobal",39,"pesos",1685600,"venta","departamento",2015-08-20
"Paraguay 4200","Palermo",79,"dolares",175000,"venta","departamento",2015-08-20
"Republica De Eslovenia 1800","Las Cañitas",70,"dolares",213500,"venta","departamento",2015-08-20
"Thames 2400","Palermo",47,"dolares",118000,"venta","departamento",2015-08-20
"Martin Rodriguez 500","Boca",40,"dolares",49000,"venta","departamento",2015-08-20
"Moreno 2300","Balvanera",40,"dolares",70000,"venta","departamento",2015-08-20
"Camargo 500","Villa Crespo",48,"dolares",132000,"venta","departamento",2015-08-20
"Belgrano, Avda. 2900","Balvanera",102,"dolares",270000,"venta","departamento",2015-08-20
"Cordoba, Avda. 3400","Palermo",22,"dolares",65000,"venta","departamento",2015-08-20
"O'higgins 1700","Belgrano",498,"dolares",3200000,"venta","departamento",2015-08-20
"Scalabrini Ortiz Raul 400","Villa Crespo",40,"dolares",73000,"venta","departamento",2015-08-20
"Brandsen 1100","Barracas",75,"dolares",83000,"venta","departamento",2015-08-20
"Alberdi Juan Bautista Av. 2700","Flores",52,"dolares",90000,"venta","departamento",2015-08-20
"Altolaguirre 2600","Villa Urquiza",118,"dolares",127500,"venta","departamento",2015-08-20
"San Martin Av. 1900","Caballito",53,"dolares",125000,"venta","departamento",2015-08-20
"Mercedes 100","Floresta",NA,"dolares",65000,"venta","departamento",2015-08-20
"Alberti 100","Balvanera",46,"dolares",81500,"venta","departamento",2015-08-20
"Alberti 200","Balvanera",43,"dolares",70000,"venta","departamento",2015-08-20
"Avenida Juan De Garay 1400","Constitución",32,"dolares",68000,"venta","departamento",2015-08-20
"Aranguren 1200","Caballito",48,"dolares",73000,"venta","departamento",2015-08-20
"Av. Directorio 1000","Caballito",40,"dolares",67300,"venta","departamento",2015-08-20
"Jerónimo Salguero 3000","Palermo Chico - Palermo",54,"dolares",170000,"venta","departamento",2015-08-20
"Mt Alvear 1300","Barrio Norte",41,"dolares",103000,"venta","departamento",2015-08-20
"Parera 100","Recoleta",306,"dolares",1000000,"venta","departamento",2015-08-20
"Anchorena 800","Barrio Norte",150,"dolares",410000,"venta","departamento",2015-08-20
"Cordoba 0","Palermo Chico - Palermo",111,"dolares",11,"venta","departamento",2015-08-20
"Azcuenaga 1600","Recoleta",45,"dolares",125000,"venta","departamento",2015-08-20
"Azcuenaga 1600","Recoleta",NA,"dolares",128000,"venta","departamento",2015-08-20
"Azcuenaga 1600","Recoleta",NA,"dolares",132000,"venta","departamento",2015-08-20
"Alberdi, Juan Bautista 2100","Flores",62,"dolares",145800,"venta","departamento",2015-08-20
"Cabildo, Av. 1500","Belgrano",NA,"dolares",149000,"venta","departamento",2015-08-20
"Independencia 3100","Boedo",NA,"pesos",1384800,"venta","departamento",2015-08-20
"Independencia 3100","Boedo",NA,"pesos",1040900,"venta","departamento",2015-08-20
"Independencia 3100","Boedo",NA,"pesos",987400,"venta","departamento",2015-08-20
"Independencia 3100","Boedo",NA,"pesos",751000,"venta","departamento",2015-08-20
"Independencia 3100","Boedo",NA,"pesos",810100,"venta","departamento",2015-08-20
"Independencia 3100","Boedo",NA,"pesos",903400,"venta","departamento",2015-08-20
"Independencia 3100","Boedo",NA,"pesos",877000,"venta","departamento",2015-08-20
"Independencia 3100","Boedo",NA,"pesos",1338500,"venta","departamento",2015-08-20
"Independencia 3100","Boedo",NA,"pesos",1081400,"venta","departamento",2015-08-20
"Independencia 3100","Boedo",NA,"pesos",900700,"venta","departamento",2015-08-20
"Independencia 3100","Boedo",NA,"pesos",655700,"venta","departamento",2015-08-20
"Independencia 3100","Boedo",NA,"pesos",826300,"venta","departamento",2015-08-20
"Independencia 3100","Boedo",NA,"pesos",1139900,"venta","departamento",2015-08-20
"Independencia 3100","Boedo",NA,"pesos",640900,"venta","departamento",2015-08-20
"Independencia 3100","Boedo",NA,"pesos",1388600,"venta","departamento",2015-08-20
"Independencia 3100","Boedo",NA,"pesos",1121800,"venta","departamento",2015-08-20
"Independencia 3100","Boedo",NA,"pesos",934400,"venta","departamento",2015-08-20
"Independencia 3100","Boedo",NA,"pesos",680300,"venta","departamento",2015-08-20
"Independencia 3100","Boedo",NA,"pesos",857200,"venta","departamento",2015-08-20
"Independencia 3100","Boedo",NA,"pesos",1182600,"venta","departamento",2015-08-20
"Independencia 3100","Boedo",NA,"pesos",664900,"venta","departamento",2015-08-20
"Independencia 3100","Boedo",NA,"pesos",990200,"venta","departamento",2015-08-20
"Independencia 3100","Boedo",NA,"pesos",926900,"venta","departamento",2015-08-20
"Independencia 3100","Boedo",NA,"pesos",1033500,"venta","departamento",2015-08-20
"Independencia 3100","Boedo",NA,"pesos",771500,"venta","departamento",2015-08-20
"Independencia 3100","Boedo",NA,"pesos",904400,"venta","departamento",2015-08-20
"Independencia 3100","Boedo",NA,"pesos",1163500,"venta","departamento",2015-08-20
"Independencia 3100","Boedo",NA,"pesos",754000,"venta","departamento",2015-08-20
"Valle 1400","Caballito",60,"dolares",156000,"venta","departamento",2015-08-20
"Callao 1700","Recoleta",NA,"dolares",360000,"venta","departamento",2015-08-20
"Av.juan B.alberdi 700","Caballito",NA,"dolares",170000,"venta","departamento",2015-08-20
"24 De Noviembre 400","Once",45,"dolares",74000,"venta","departamento",2015-08-20
"Gurruchaga 2400","Palermo",32,"dolares",103000,"venta","departamento",2015-08-20
"Castro, R. B. 900","Boedo",32,"pesos",1500000,"venta","departamento",2015-08-20
"Entre Rios 1200","Congreso",33,"pesos",905000,"venta","departamento",2015-08-20
"Patricos, Av. 200","Boca",48,"pesos",1042000,"venta","departamento",2015-08-20
"Thames 2400","Palermo",NA,"dolares",255000,"venta","departamento",2015-08-20
"Alberdi, Juan B., Av. 800","Caballito",37,"dolares",69000,"venta","departamento",2015-08-20
"Figueroa Alcorta, Av. 3600","Palermo",380,"dolares",2600000,"venta","departamento",2015-08-20
"Montevideo 1400","Recoleta",103,"dolares",450000,"venta","departamento",2015-08-20
"Del Libertador Avda. 2500","Palermo",220,"dolares",830000,"venta","departamento",2015-08-20
"Montevideo 1600","Barrio Norte",112,"dolares",250000,"venta","departamento",2015-08-20
"Cabrera 3300","Palermo",52,"dolares",115000,"venta","departamento",2015-08-20
"Belgrano Av. 1600","Monserrat",NA,"dolares",220000,"venta","departamento",2015-08-20
"Garcia, Juan A. 3400","Villa del Parque",80,"dolares",105000,"venta","departamento",2015-08-20
"Talcahuano 1200","Barrio Norte",570,"dolares",1700000,"venta","departamento",2015-08-20
"Catamarca 1000","San Cristobal",96,"pesos",2677230,"venta","departamento",2015-08-20
"Viamonte 2700","Balvanera",53,"dolares",120000,"venta","departamento",2015-08-20
"Cachimayo 700","Parque Chacabuco",38,"pesos",1085000,"venta","departamento",2015-08-20
"Cachimayo 700","Parque Chacabuco",38,"pesos",1116000,"venta","departamento",2015-08-20
"Corrientes Av. 5000","Parque Centenario",53,"dolares",99000,"venta","departamento",2015-08-20
"Parana 400","San Nicolás",37,"dolares",108000,"venta","departamento",2015-08-20
"Eyle, Petrona 400","Puerto Madero",110,"dolares",620000,"venta","departamento",2015-08-20
"La Plata, Avda. 100","Caballito",58,"dolares",85000,"venta","departamento",2015-08-20
"Belgrano, Avda. 1200","Centro / Microcentro",55,"dolares",115000,"venta","departamento",2015-08-20
"Rio De Janeiro 700","Caballito",32,"dolares",70000,"venta","departamento",2015-08-20
"Guemes 4700","Palermo",70,"dolares",170000,"venta","departamento",2015-08-20
"Laprida 1100","Barrio Norte",61,"dolares",150000,"venta","departamento",2015-08-20
"Laprida 2000","Recoleta",82,"dolares",180000,"venta","departamento",2015-08-20
"Rodriguez Peña 1000","Recoleta",103,"dolares",260000,"venta","departamento",2015-08-20
"General José Gervasio Artigas 5000","Villa Pueyrredón",42,"dolares",69000,"venta","departamento",2015-08-20
"Belgrano Av. 2700","Balvanera",25,"dolares",49900,"venta","departamento",2015-08-20
"Roosevelt, Franklin 3600","Belgrano",70,"dolares",163000,"venta","departamento",2015-08-20
"Roosevelt, Franklin 3600","Belgrano",70,"dolares",189000,"venta","departamento",2015-08-20
"Roosevelt, Franklin 3600","Belgrano",70,"dolares",165000,"venta","departamento",2015-08-20
"Roosevelt, Franklin 3600","Belgrano",70,"dolares",193000,"venta","departamento",2015-08-20
"Roosevelt, Franklin 3600","Belgrano",32,"dolares",75000,"venta","departamento",2015-08-20
"Roosevelt, Franklin 3600","Belgrano",32,"dolares",109000,"venta","departamento",2015-08-20
"Roosevelt, Franklin 3600","Belgrano",56,"dolares",175000,"venta","departamento",2015-08-20
"Roosevelt, Franklin 3600","Belgrano",56,"dolares",150000,"venta","departamento",2015-08-20
"Darwin 1200","Palermo",68,"dolares",109000,"venta","departamento",2015-08-20
"Darwin 1200","Palermo",58,"dolares",99000,"venta","departamento",2015-08-20
"Av. Corrientes 2900","Balvanera",44,"dolares",79500,"venta","departamento",2015-08-20
"Almirante Juan Francisco Seguí 4700","Palermo",210,"dolares",850000,"venta","departamento",2015-08-20
"Pueyrredon Av. 1700","Barrio Norte",135,"dolares",280000,"venta","departamento",2015-08-20
"Av San Juan 3100","Balvanera",42,"dolares",66000,"venta","departamento",2015-08-20
"Manuel Ugarte 1500","Nuñez",21,"dolares",49000,"venta","departamento",2015-08-20
"Avenida Rivadavia 8000","Floresta",38,"dolares",68000,"venta","departamento",2015-08-20
"Bolivia 400","Flores",65,"dolares",89000,"venta","departamento",2015-08-20
"Junin 1300","Recoleta",120,"dolares",275000,"venta","departamento",2015-08-20
"Avenida Santa Fe 1600","Recoleta",190,"dolares",415000,"venta","departamento",2015-08-20
"Guemes 3500","Palermo",46,"dolares",150000,"venta","departamento",2015-08-20
"Soldado De La Independencia 1300","Belgrano",84,"dolares",220000,"venta","departamento",2015-08-20
"Carlos Calvo 2000","San Cristobal",50,"dolares",78000,"venta","departamento",2015-08-20
"Acoyte 800","Caballito",71,"dolares",152250,"venta","departamento",2015-08-20
"Venezuela 400","San Telmo",48,"dolares",95000,"venta","departamento",2015-08-20
"Beiro, Francisco, Avda. 2900","Agronomía",50,"dolares",65000,"venta","departamento",2015-08-20
"Paroissien 1900","Nuñez",58,"dolares",105000,"venta","departamento",2015-08-20
"Camargo 500","Villa Crespo",1,"dolares",132000,"venta","departamento",2015-08-20
"Arribeños 2600","Belgrano",NA,"dolares",135000,"venta","departamento",2015-08-20
"Lambare 900","Almagro",188,"dolares",265000,"venta","departamento",2015-08-20
"Guayaquil 100","Caballito",40,"pesos",75000,"venta","departamento",2015-08-20
"3 De Febrero 900","Belgrano",153,"dolares",398,"venta","departamento",2015-08-20
"Avenida Osvaldo Cruz 3800","Pompeya",60,"dolares",64000,"venta","departamento",2015-08-20
"Corrientes Av. 6300","Villa Crespo",31,"dolares",60000,"venta","departamento",2015-08-20
"Corrientes Av. 6300","Chacarita",33,"dolares",67600,"venta","departamento",2015-08-20
"Av. Pueyrredon 1800","Barrio Norte",117,"dolares",225000,"venta","departamento",2015-08-20
"Alvarez Julian Dr. 600","Villa Crespo",86,"dolares",140000,"venta","departamento",2015-08-20
"Corrientes Av. 4700","Villa Crespo",56,"dolares",122000,"venta","departamento",2015-08-20
"Villarroel 1100","Villa Crespo",40,"dolares",105000,"venta","departamento",2015-08-20
"Corrientes Av. 6100","Villa Crespo",54,"dolares",130000,"venta","departamento",2015-08-20
"Gurruchaga 400","Villa Crespo",92,"dolares",220000,"venta","departamento",2015-08-20
"Gomez Valentin 3800","Almagro",46,"dolares",105000,"venta","departamento",2015-08-20
"Corrientes Av. 5700","Villa Crespo",69,"dolares",140000,"venta","departamento",2015-08-20
"Juncal 900","Recoleta",157,"dolares",360000,"venta","departamento",2015-08-20
"Avenida Entre Ríos 2000","Balvanera",65,"dolares",105000,"venta","departamento",2015-08-20
"Bauness 2000","Villa Urquiza",65,"dolares",105000,"venta","departamento",2015-08-20
"Lavoisier 100","Villa Urquiza",40,"pesos",803250,"venta","departamento",2015-08-20
"Jose Leon Cabezón 2400","Villa Pueyrredón",22,"dolares",63000,"venta","departamento",2015-08-20
"Virrey Arredondo 3400","Colegiales",62,"dolares",140000,"venta","departamento",2015-08-20
"Cachimayo 700","Parque Chacabuco",37,"pesos",1036000,"venta","departamento",2015-08-20
"Cachimayo 700","Parque Chacabuco",37,"pesos",1069000,"venta","departamento",2015-08-20
"Cachimayo 700","Parque Chacabuco",37,"pesos",1075000,"venta","departamento",2015-08-20
"Cachimayo 700","Parque Chacabuco",38,"pesos",1410000,"venta","departamento",2015-08-20
"Cachimayo 700","Parque Chacabuco",38,"pesos",1152000,"venta","departamento",2015-08-20
"Yerbal 2100","Flores",43,"pesos",892000,"venta","departamento",2015-08-20
"Corvalán 100","Villa Luro",110,"dolares",330000,"venta","departamento",2015-08-20
"Av. Rivadavia 10500","Liniers",41,"dolares",65000,"venta","departamento",2015-08-20
"Avenida Lisandro De La Torre 300","Liniers",75,"dolares",120000,"venta","departamento",2015-08-20
"Av. Rivadavia 10500","Liniers",59,"dolares",66000,"venta","departamento",2015-08-20
"Av. Rivadavia 10500","Liniers",NA,"dolares",57000,"venta","departamento",2015-08-20
"Av. Juan B. Justo 9500","Liniers",150,"dolares",180000,"venta","departamento",2015-08-20
"Patrón 5400","Villa Luro",115,"dolares",375000,"venta","departamento",2015-08-20
"Simbron 4900","Villa Devoto",120,"dolares",335000,"venta","departamento",2015-08-20
"Madero 100","Liniers",50,"dolares",80000,"venta","departamento",2015-08-20
"Rodriguez Peña 1400","Recoleta",150,"dolares",360000,"venta","departamento",2015-08-20
"Libertador Avda 3100","Palermo",285,"dolares",1000000,"venta","departamento",2015-08-20
"Tucuman 2200","Once",100,"dolares",150000,"venta","departamento",2015-08-20
"Guise 1800","Palermo",48,"dolares",156000,"venta","departamento",2015-08-20
"Guise 1800","Palermo",33,"dolares",102000,"venta","departamento",2015-08-20
"Cordoba Av. 0","Barrio Norte",NA,"dolares",90000,"venta","departamento",2015-08-20
"Irigoyen 0","Congreso",NA,"dolares",150000,"venta","departamento",2015-08-20
"Curapaligue Av. 900","Caballito",60,"dolares",120000,"venta","departamento",2015-08-20
